experiment_id,sample_id,domain,method,round_trip,direction,canonical_included,exclusion_reason,execution_route,execution_status,commit_outcome,preservation_violations,rs,critical_failure,input_tokens,output_tokens,total_tokens,latency_ms,failure_stage,failure_label,raw_artifact_id,raw_call_ids,raw_ref
exp_20260708_hybridv3dev20full,accounting1,accounting,hybridpatch,9,backward,true,,bounded_rewrite,success,applied,0,0.9563199008762178,false,13943,12642,26585,65781,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000002_ebcdd94e,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/accounting1/rt09/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,hybridpatch,10,forward,true,,bounded_rewrite,success,applied,0,,,7377,27868,35245,164626,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000003_e3816152,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/accounting1/rt10/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,hybridpatch,10,backward,true,,bounded_rewrite,success,applied,0,0.9563199008762178,false,13977,11830,25807,62954,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000004_1392b052,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/accounting1/rt10/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,1,forward,true,,fullrewrite,success,not_applicable,,,,4200,63058,67258,395368,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000001_9dc3eb7b,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt01/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,1,backward,true,,fullrewrite,success,not_applicable,,0.9970616787683395,false,11950,20390,32340,151391,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000002_d332a2b2,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt01/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,2,forward,true,,fullrewrite,success,not_applicable,,,,4173,18929,23102,117380,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000003_940f3831,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt02/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,2,backward,true,,fullrewrite,degraded,not_applicable,,0.8652486702401503,true,4832,23867,28699,184593,quality,content_regression,exp_20260708_hybridv3dev20full-raw-v1,call000004_75f85221,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt02/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,3,forward,true,,fullrewrite,success,not_applicable,,,,4665,27686,32351,188068,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000005_b2cbe529,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt03/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,3,backward,true,,fullrewrite,success,not_applicable,,0.8931599176672519,false,6282,8182,14464,45651,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000006_9d4092fb,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt03/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,4,forward,true,,fullrewrite,success,not_applicable,,,,4837,20568,25405,124508,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000007_8d008e4a,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt04/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,4,backward,true,,fullrewrite,success,not_applicable,,0.8931599176672519,false,7516,13076,20592,85538,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000008_c4e160fe,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt04/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,5,forward,true,,fullrewrite,success,not_applicable,,,,4792,8459,13251,55660,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000009_64f38df6,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt05/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,5,backward,true,,fullrewrite,success,not_applicable,,0.8931599176672519,false,4614,82102,86716,491210,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000010_7c46fea5,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt05/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,6,forward,true,,fullrewrite,success,not_applicable,,,,4767,10963,15730,64197,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000011_7ef99ae1,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt06/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,6,backward,true,,fullrewrite,success,not_applicable,,0.8930536859133495,false,4782,44658,49440,347891,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000012_9fa4c05e,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt06/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,7,forward,true,,fullrewrite,success,not_applicable,,,,4892,76458,81350,653352,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000013_a126daa6,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt07/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,7,backward,true,,fullrewrite,success,not_applicable,,0.8930536859133495,false,7520,18871,26391,107394,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000014_263f43e7,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt07/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,8,forward,true,,fullrewrite,success,not_applicable,,,,4784,10470,15254,57978,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000015_bf39d490,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt08/forward
