experiment_id,sample_id,domain,method,round_trip,direction,canonical_included,exclusion_reason,execution_route,execution_status,commit_outcome,preservation_violations,rs,critical_failure,input_tokens,output_tokens,total_tokens,latency_ms,failure_stage,failure_label,raw_artifact_id,raw_call_ids,raw_ref
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,6,forward,true,,fullrewrite,success,not_applicable,,,,732,1952,2684,31351,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000011_c2c949ca,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt06/forward
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,6,backward,true,,fullrewrite,success,not_applicable,,0.5306198042370609,false,769,2720,3489,22707,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000012_7d012b11,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt06/backward
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,7,forward,true,,fullrewrite,failure,not_applicable,,0.0,,759,1250,2009,11643,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000013_1cdbd7ea,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt07/forward
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,7,backward,true,,fullrewrite,success,not_applicable,,0.5397842920353982,false,292,461,753,4441,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000014_e04e6832,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt07/backward
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,8,forward,true,,fullrewrite,success,not_applicable,,,,400,4775,5175,53527,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000015_a96ce6b0,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt08/forward
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,8,backward,true,,fullrewrite,success,not_applicable,,0.5332112068965518,false,746,1237,1983,23424,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000016_0767d8ed,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt08/backward
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,9,forward,true,,fullrewrite,success,not_applicable,,,,499,540,1039,5105,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000017_cd5d2229,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt09/forward
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,9,backward,true,,fullrewrite,success,not_applicable,,0.5332112068965518,false,514,314,828,5454,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000018_ebec59c0,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt09/backward
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,10,forward,true,,fullrewrite,success,not_applicable,,,,457,1247,1704,11201,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000019_b6a2a653,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt10/forward
exp_20260713_frbaseline_v2_rerun,dbschema5,dbschema,fullrewrite,10,backward,true,,fullrewrite,success,not_applicable,,0.5751620486897671,false,882,1107,1989,13010,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000020_01957e6b,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dbschema5/rt10/backward
